"New York Concert Artists & Associates is pleased to present a joint recital featuring Hee-Sung Jang, piano and Jun Seo, cello.", 0.5
"Graduating seniors of the National Symphony Orchestra training program will play a recital of solo pieces.", 0.5
"The Campbell Brothers present gospel music with electric steel guitar and vocal. This music has emerged from Nashville’s House of God Keith Dominion Church, where for more than 60 years it has been an integral part of worship and a vital, if little known, American tradition.", 0.5
"The American College Dance Association's 2018 National College Dance Festival presents three programs featuring some of the finest dance works selected from colleges and universities throughout the country.", 0.5
"The 2018 Betty Carter’s Jazz Ahead program culminates in three concerts on the Kennedy Center Millennium Stage, June 7–9 at 6 p.m, in which the graduates will perform original compositions. The free performances are open to the general public, and will be broadcast live on the Kennedy Center website and archived for subsequent access.", 0.5
"The first of Christoph Eschenbach's trio of programs concluding the NSO's classical season includes Verdi's Ballet Music from Macbeth and Mendelssohn's Italian Symphony. The program also features NSO Principal Viola Daniel Foster in Walton's Viola Concerto.", 0.5
"The Fairfax Wind Symphony, comprised of current, retired, and future music educators from the D.C. area, presents a program of wind music.", 0.5
"The 19th Annual Cappies Gala 2018 awards ceremony recognizes and honors high school theater students from over sixty schools in the Washington metropolitan area. This "Tony-style" gala program includes performances featuring Cappies dancers and singers, excerpts from nominated plays and musicals, and featured/nominated songs.", 0.5
"Davey Yarborough and Esther Williams take listeners on a journey through many musical genres, infusing themselves into the music with Yarborough’s captivating woodwinds and Williams’s soulful vocals. Their sextet also includes Jon Ozment on piano, David Marsh on bass, Francis Thompson on percussion, and Isaac Daniel on piano, and together, they lay the foundation for a jazz performance you won’t forget.", 0.5
"Taking his talents from the podium to the piano, the National Symphony Orchestra's own Christoph Eschenbach is joined by four distinguished NSO musicians: Nurit Bar-Josef (concertmaster), Mark Evans (cello), Eugene Mondie (acting principal clarinet), and Abel Pereira (principal horn). Enjoy an intimate celebration of Eschenbach's myriad artistic contributions to the NSO and Kennedy Center as he joins his esteemed colleagues in this evening of classic Robert Schumann and Johannes Brahms works.", 0.5
"Chuck Redd and Robert Redd will perform a selection of jazz classics, American popular standards, bossa nova, and original compositions.", 0.5
"Christoph Eschenbach's second program of his late-season trio includes Beethoven's splendid Symphony No. 4, Mozart's fascinating Oboe Concerto featuring NSO Principal Oboe Nick Stovall, and overtures to Rossini's William Tell and Mendelssohn's A Midsummer Night's Dream.",0.5
"Members of the National Symphony Orchestra play chamber works.", 0.5
"The concert opens with Nathalie Pires, whose intense voice and raw emotion have gained her overwhelming recognition by the media and her international audiences as one of today's leading "Fadistas." She will be joined in a duet performance by Camané, the leading Portuguese fado male vocalist, who will perform solo for the rest of the concert.", 0.5
"The Washington, DC based Peace & Body Roll Duo BOOMscat will take you on an emotional, meditative journey through life, love, and relationships. Multi-instrumentalist/ producer, Asha Santee (BOOM), and vocalist/songwriter Jennifer Patience Rowe
(scat) create a sound that ignites vulnerability, elevation and self-reflection.", 0.5
"Christoph Eschenbach concludes the NSO's classical season with a program of Haydn's exuberant "Oxford" Symphony, plus Mozart's A Little Night Music, Wagner's Prelude to The Mastersingers of Nuremberg, and R. Strauss' Horn Concerto No. 1 featuring NSO Principal Horn Abel Pereira.", 0.5
"Billboard-charting jazz vocalist Christie Dashiell and her quartet perform inventive arrangements of popular songs and cutting-edge originals. The quartet will feature her brother and dynamic drummer Carroll CV Dashiell III.", 0.5
"The company presents three new dances created at the National Portrait Gallery during Burgess's residency as the Smithsonian Institution's first official choreographer. The dances, I am Vertical, After 1001 Nights, and Confluence exemplify Burgess's sublime choreography which poetically delves into the emotional terrain of our shared humanity. Burgess has been called "not only a Washington prize but a national treasure" by the Washington Post Pulitzer Prize-winning critic Sarah Kaufman.", 0.5
"DC Jazz Festival and The Kennedy Center present Trance, the two-piano project featuring Gonzalo Rubalcaba and Chucho Valdés. The concert combines leading living exponents of two generations in the great Cuban piano tradition.", 0.5
"Veronneau’s repertoire, performed in English, French, Portuguese, and Spanish, spans the world musically and geographically, mixing samba, bossa nova, swing, and French chanson with original compositions. The band, featuring musicians from Canada, the U.K., Brazil, the U.S., and Senegal, has received multiple awards for Best Jazz Group, Jazz Vocals, and Jazz Recording for their performances.", 0.5
"The Settles Quintet presents a program of original compositions, unique arrangements of jazz standards and popular tunes, and straight jazz. Their music addresses societal issues such as racism and social injustice while encouraging healing through music, unity, and understanding.", 0.5
"Australian indie-folk foursome All Our Exes Live In Texas are recent recipients of the prestigious ARIA award for their debut album When We Fall. Lush, four-part harmonies and complex songwriting are delivered with precision, wit, and ease by the charismatic and captivating quartet.", 0.5
"The Masterworks Festival Chorus offers a performance of Duruflé's Requiem on a program also featuring Florida Gulf Coast University's Bower School of Music Wind Ensemble.", 0.5
"Elida Almeida, a Cape Verdean morna-coladeira singer, is influenced by funaná, batuque, and rhythms that were created by deserted slaves decades ago. Born in Pedra Badejo in the east of Santiago Island, she has now put out three albums within three years.", 0.5
"As beloved on Broadway and opera stages as she is in her roles in film and on television, iconic singer and actress Audra McDonald joins the NSO for an exquisite selection of her favorite music.", 0.5
"Don't miss this electrifying new musical about the greatest R&B group of all time. With their signature dance moves and harmonies, they rose to the top of the charts, and their moving story still resonates five decades later. The show features such iconic hits as My Girl, Just My Imagination, Papa Was a Rolling Stone, and many more.", 0.5
"UNHCR, the UN Refugee Agency, presents Mélat to commemorate World Refugee Day; Mélat’s stage show is emotional, lively, and raw. Crowds cannot help but be moved emotionally and kinetically by her commanding vocals and stunning dynamics when the songstress takes the stage.", 0.5
"An artist whose music is at once timeless yet utterly of its time, Gregory Porter joins the National Symphony Orchestra for an evening in support of his album Nat King Cole & Me.", 0.5
"Top Argentinean blues guitarist and acclaimed music educator Don Vilanova joins D.C. harmonica player and vocalist Bruce Ewan. Tonight’s collaboration reunites the blues pair who have toured and recorded together extensively in Argentina, Chile, and the U.S. over the past 20 years.", 0.5
"Melissa Etheridge brings her raw, expressive voice and powerhouse guitar prowess to the Concert Hall for a sampling of heartfelt hits from her groundbreaking career.", 0.5
"Serenade! Choral Festival: The Central Australian Aboriginal Women’s Choir, custodians of a 125-year-old choral tradition inherited from German missionaries, is comprised of six indigenous choirs from the Northern Territory’s most remote communities. Following the Central Australian Aboriginal Women’s Choir is a performance by the Indonesian Children and Youth Choir–Cordana whose glorious combination of song and movement recalls Mandela’s joyful declaration, It is music and dancing that make me at peace with the world.", 0.5
"The Friday Morning Music Club Foundation presents the final round of its Washington International Competition for Strings 2018, during which a group of outstanding young instrumentalists will perform before a panel of esteemed judges for financial and performance awards.", 0.5
"Washington, D.C.-based band Beauty Pill will perform songs from their critically acclaimed album Beauty Pill Describes Things As They Are at the Millennium Stage. Join us.", 0.5
"Since May 1989, Artur Fernandes, Filipe Cal, Filipe Ricardo, and Francisco Miguel of Dancas Ocultas have developed their skills as performers while investigating the possibilities of removing the concertina, a diatonic accordion instrument, from traditional folkloric songs.", 0.5
"New York Concert Artists & Associates presents Jayoung Hong, piano, in Recital", 0.5
"The 2018 Serenade! Washington D.C. Choral Festival celebrates the 100th birthday of Nelson Rolihlahla Mandela with eight days of free choral music performances co-presented by Classical Movements and the Kennedy Center.", 0.5
"Serenade! Choral Festival: Olga, an all-male a cappella quintet from the Netherlands will perform two world premieres from female Dutch composers: Anne-Maartje Lemereis’s Requiem for the Glass Ceiling and Carlijn Metselaar’s Mansplaining. Additionally, an inspirational ensemble consisting of orphaned, blind, and differently-abled Tamil kids, the Chennai Children’s Choir, sings with perfect diction in Telugu, Hindi, Bengali, Urdu, Kannada, and English.", 0.5
"Serenade! Choral Festival: Having mastered the forbidden-for-women art of Tuvan throat-singing, southern Siberia’s Tyva Kyzy is the only all-female group performing traditional khöömei (“overtone”) songs, including a brand-new piece from founder Choduraa Tumat. The Nathaniel Dett Chorale is Canada’s first professional choral group dedicated to Afrocentric music of all styles: classical, spiritual, gospel, jazz, folk, and blues.", 0.5
"Serenade! Choral Festival: Tiharea, a trio of singing, dancing, and percussion-playing sisters from southern Madagascar, offer music from their native Androy region. Additionally, Afro-Venezuelan singer Betsayda Machado and her lifelong group La Perranda El Clavo, expert exponents of the infectious parranda genre, will follow. They are known to not be satisfied until every last person in the crowd is up and moving.", 0.5
"Ben Folds curates and hosts this unique “part concert, part party” event that defies the traditional classical music presentation by shining a spotlight on great live music performed by the NSO and special guests in a laid-back and relaxed setting.", 0.5
"Serenade! Choral Festival: Founded in 1968, the Howard University Gospel Choir is the first collegiate choir of its kind in the world—a truly outstanding body of students and alumni using God’s great gift of music to spread His good news. Canada’s coolest chanteurs, Countermeasure performs the world premiere of founder and award-winning composer Aaron Jensen’s own multimedia tribute to Nelson Mandela, focused on truth and reconciliation.", 0.5
"After a highly successful debut at Carnegie Hall in the winter of 2017, students and faculty of the Irvine School of Music are excited to make their Kennedy Center debut. Founded in 2004 by pianist Cameron Tong, the School serves students as young as 18 months old through adults. Through dynamic and sequenced curricula in both private and group classes, and a range of motivating performance and certification opportunities, the School has provided hundreds of families with the skills necessary for a lifetime enjoyment of music.", 0.5
"Folk music legends Stephen Stills and Judy Collins tour together for the first time sharing songs from their rich catalogs and debut songs from their latest album. Singer/songwriter Kenny White will open the show.", 0.5
